PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2015_ALABAMA,ALABAMA,2015,734974.0,7360222.0,795238.0,4080167.0,2484817.0,7501799.0,3817479.0,2414860.0,594283.0,510091.0,13230.0,55613.0,55808.0,55792.0,50668.0,452764.0,222182.0,688176.0,83.0,394.0,483.0,574.0,525.0,3951.0,2138.0,6172.0,141.0,739.0,818.0,717.0,691.0,6515.0,3047.0,9703.0,930.0,4747.0,4242.0,3369.0,2162.0,33455.0,11595.0,45980.0,5324.0,18147.0,18105.0,18498.0,17197.0,148247.0,75528.0,229099.0,6387.0,29991.0,30813.0,31774.0,29542.0,250169.0,127083.0,383639.0,16.0,65.0,52.0,49.0,38.0,411.0,179.0,606.0,349.0,1530.0,1295.0,811.0,513.0,10016.0,2612.0,12977.0,37.0,198.0,245.0,284.0,256.0,1961.0,1067.0,3065.0,46.0,196.0,238.0,290.0,269.0,1990.0,1071.0,3107.0,73.0,379.0,410.0,353.0,359.0,3287.0,1500.0,4860.0,68.0,360.0,408.0,364.0,332.0,3228.0,1547.0,4843.0,501.0,2404.0,2160.0,1737.0,1092.0,17104.0,5988.0,23593.0,429.0,2343.0,2082.0,1632.0,1070.0,16351.0,5607.0,22387.0,2694.0,9348.0,9151.0,9387.0,8318.0,75751.0,37763.0,116208.0,2630.0,8799.0,8954.0,9111.0,8879.0,72496.0,37765.0,112891.0,3502.0,15617.0,15951.0,16457.0,15088.0,129242.0,65130.0,197874.0,2885.0,14374.0,14862.0,15317.0,14454.0,120927.0,61953.0,185765.0,11.0,31.0,21.0,19.0,22.0,194.0,82.0,287.0,5.0,34.0,31.0,30.0,16.0,217.0,97.0,319.0,165.0,782.0,667.0,393.0,260.0,5027.0,1322.0,6514.0,184.0,748.0,628.0,418.0,253.0,4989.0,1290.0,6463.0,230.977422662321,266.555318518065,217.049089788052,269.020028155068
2015_ALASKA,ALASKA,2015,130755.0,2920986.0,344111.0,2026555.0,550320.0,2968341.0,1484610.0,1068849.0,92766.0,281914.0,3369.0,10409.0,10118.0,9400.0,9651.0,80011.0,38688.0,122068.0,1359.0,2359.0,2248.0,2099.0,2182.0,17970.0,8859.0,28188.0,92.0,506.0,576.0,618.0,661.0,4595.0,2673.0,7360.0,165.0,700.0,709.0,623.0,667.0,5372.0,2583.0,8120.0,86.0,276.0,306.0,334.0,334.0,2495.0,1334.0,3915.0,1213.0,5034.0,4867.0,4544.0,4796.0,38587.0,18948.0,58748.0,76.0,293.0,254.0,250.0,256.0,2207.0,1016.0,3299.0,378.0,1241.0,1158.0,932.0,755.0,8785.0,3275.0,12438.0,727.0,1189.0,1145.0,1082.0,1103.0,9282.0,4582.0,14591.0,632.0,1170.0,1103.0,1017.0,1079.0,8688.0,4277.0,13597.0,56.0,269.0,295.0,318.0,329.0,2373.0,1348.0,3777.0,36.0,237.0,281.0,300.0,332.0,2222.0,1325.0,3583.0,104.0,335.0,360.0,310.0,335.0,2760.0,1337.0,4201.0,61.0,365.0,349.0,313.0,332.0,2612.0,1246.0,3919.0,49.0,131.0,153.0,170.0,180.0,1264.0,681.0,1994.0,37.0,145.0,153.0,164.0,154.0,1231.0,653.0,1921.0,730.0,2624.0,2568.0,2383.0,2486.0,20079.0,9827.0,30636.0,483.0,2410.0,2299.0,2161.0,2310.0,18508.0,9121.0,28112.0,48.0,150.0,120.0,120.0,142.0,1113.0,538.0,1699.0,28.0,143.0,134.0,130.0,114.0,1094.0,478.0,1600.0,220.0,633.0,564.0,459.0,359.0,4476.0,1698.0,6394.0,158.0,608.0,594.0,473.0,396.0,4309.0,1577.0,6044.0,236.32841695089695,280.493456179845,212.792600219066,258.753761500039
2015_ARIZONA,ARIZONA,2015,944978.0,8230507.0,1093834.0,3232013.0,3904660.0,7902600.0,3846357.0,2880184.0,478876.0,497662.0,8747.0,79396.0,86594.0,84084.0,84854.0,687144.0,333579.0,1029470.0,430.0,3384.0,3870.0,3819.0,4043.0,31056.0,15454.0,46940.0,207.0,2202.0,2347.0,2414.0,2283.0,19313.0,9320.0,28840.0,3666.0,36516.0,39460.0,37194.0,37357.0,311278.0,146392.0,461336.0,351.0,4072.0,4494.0,4634.0,4878.0,35915.0,18364.0,54630.0,3778.0,30084.0,33465.0,33986.0,34274.0,268019.0,135807.0,407604.0,23.0,287.0,342.0,229.0,284.0,2238.0,1071.0,3332.0,292.0,2851.0,2616.0,1808.0,1735.0,19325.0,7171.0,26788.0,294.0,1703.0,1949.0,1936.0,2011.0,15781.0,7743.0,23818.0,136.0,1681.0,1921.0,1883.0,2032.0,15275.0,7711.0,23122.0,148.0,1151.0,1183.0,1168.0,1199.0,9711.0,4715.0,14574.0,59.0,1051.0,1164.0,1246.0,1084.0,9602.0,4605.0,14266.0,2596.0,18570.0,20148.0,18831.0,19132.0,158888.0,74506.0,235990.0,1070.0,17946.0,19312.0,18363.0,18225.0,152390.0,71886.0,225346.0,251.0,2107.0,2315.0,2408.0,2624.0,18665.0,9628.0,28544.0,100.0,1965.0,2179.0,2226.0,2254.0,17250.0,8736.0,26086.0,2564.0,15480.0,17173.0,17566.0,17643.0,137916.0,69390.0,209870.0,1214.0,14604.0,16292.0,16420.0,16631.0,130103.0,66417.0,197734.0,17.0,151.0,165.0,124.0,149.0,1169.0,542.0,1728.0,6.0,136.0,177.0,105.0,135.0,1069.0,529.0,1604.0,205.0,1480.0,1281.0,930.0,890.0,9818.0,3601.0,13624.0,87.0,1371.0,1335.0,878.0,845.0,9507.0,3570.0,13164.0,237.61175542795,282.919489420654,215.311336461445,260.317018773005
2015_ARKANSAS,ARKANSAS,2015,479682.0,5308625.0,581412.0,4075118.0,652095.0,5350543.0,2620399.0,1772639.0,290396.0,511556.0,16083.0,37509.0,35893.0,36882.0,32385.0,296050.0,142242.0,454375.0,67.0,227.0,212.0,255.0,238.0,1824.0,1012.0,2903.0,161.0,586.0,521.0,505.0,572.0,4508.0,2380.0,7049.0,2476.0,4895.0,4755.0,4381.0,3263.0,37781.0,15447.0,55704.0,4375.0,7862.0,7060.0,7530.0,6921.0,60227.0,29672.0,94274.0,8553.0,22587.0,22157.0,23266.0,20680.0,182615.0,90385.0,281553.0,110.0,324.0,281.0,249.0,128.0,2123.0,807.0,3040.0,341.0,1028.0,907.0,696.0,583.0,6972.0,2539.0,9852.0,32.0,123.0,112.0,131.0,118.0,919.0,512.0,1463.0,35.0,104.0,100.0,124.0,120.0,905.0,500.0,1440.0,79.0,309.0,255.0,270.0,303.0,2271.0,1198.0,3548.0,82.0,277.0,266.0,235.0,269.0,2237.0,1182.0,3501.0,1189.0,2535.0,2420.0,2244.0,1657.0,19336.0,7957.0,28482.0,1287.0,2360.0,2335.0,2137.0,1606.0,18445.0,7490.0,27222.0,2149.0,4022.0,3550.0,3805.0,3338.0,30491.0,14834.0,47474.0,2226.0,3840.0,3510.0,3725.0,3583.0,29736.0,14838.0,46800.0,4281.0,11769.0,11457.0,11903.0,10513.0,94258.0,46472.0,145011.0,4272.0,10818.0,10700.0,11363.0,10167.0,88357.0,43913.0,136542.0,55.0,167.0,159.0,120.0,69.0,1108.0,413.0,1576.0,55.0,157.0,122.0,129.0,59.0,1015.0,394.0,1464.0,154.0,507.0,458.0,337.0,277.0,3479.0,1288.0,4921.0,187.0,521.0,449.0,359.0,306.0,3493.0,1251.0,4931.0,235.215469726642,275.06475641246897,218.077496215637,262.769391809157
2015_CALIFORNIA,CALIFORNIA,2015,6226523.0,78248042.0,7556365.0,42360470.0,28331207.0,78365958.0,38951948.0,23501848.0,3754315.0,6373893.0,,530531.0,485885.0,465322.0,492835.0,3748465.0,1941009.0,,,2618.0,2593.0,2728.0,3237.0,20042.0,12007.0,,,55073.0,53569.0,54736.0,57447.0,422161.0,229265.0,,,293884.0,268368.0,248318.0,257019.0,2040900.0,1022858.0,,,27923.0,27026.0,27994.0,32704.0,211842.0,121399.0,,,121941.0,113074.0,114692.0,125730.0,889977.0,486964.0,,,2250.0,2250.0,2406.0,2792.0,17972.0,10170.0,,,26842.0,19005.0,14448.0,13906.0,145571.0,58346.0,,,1301.0,1313.0,1378.0,1722.0,10179.0,6276.0,,,1317.0,1280.0,1350.0,1515.0,9863.0,5731.0,,,28519.0,27508.0,28229.0,29997.0,217626.0,118909.0,,,26554.0,26061.0,26507.0,27450.0,204535.0,110356.0,,,150364.0,137193.0,126695.0,131484.0,1043804.0,523065.0,,,143520.0,131175.0,121623.0,125535.0,997096.0,499793.0,,,14396.0,13873.0,14251.0,17180.0,108820.0,62465.0,,,13527.0,13153.0,13743.0,15524.0,103022.0,58934.0,,,63586.0,58565.0,59138.0,65029.0,461467.0,251288.0,,,58355.0,54509.0,55554.0,60701.0,428510.0,235676.0,,,1130.0,1118.0,1196.0,1459.0,9198.0,5235.0,,,1120.0,1132.0,1210.0,1333.0,8774.0,4935.0,,,13882.0,9856.0,7317.0,7016.0,74432.0,29361.0,,,12960.0,9149.0,7131.0,6890.0,71139.0,28985.0,,231.54934500615502,275.324573012154,212.677948539849,258.76826797665797
2015_COLORADO,COLORADO,2015,872320.0,9648297.0,715254.0,4354525.0,4578518.0,9557682.0,4578938.0,3170482.0,397263.0,923360.0,32224.0,64631.0,68176.0,65957.0,65317.0,541348.0,260909.0,834481.0,148.0,404.0,498.0,482.0,515.0,3792.0,2080.0,6020.0,1165.0,1814.0,1993.0,2176.0,2134.0,16455.0,8299.0,25919.0,12512.0,21693.0,22678.0,21609.0,20692.0,182024.0,83878.0,278414.0,1540.0,2883.0,3008.0,2998.0,3316.0,24387.0,12750.0,38677.0,15640.0,34785.0,37069.0,36212.0,36416.0,291912.0,144481.0,452033.0,44.0,130.0,149.0,130.0,178.0,1221.0,682.0,1947.0,1175.0,2922.0,2781.0,2350.0,2066.0,21557.0,8739.0,31471.0,71.0,202.0,250.0,241.0,273.0,1898.0,1096.0,3065.0,77.0,202.0,248.0,241.0,242.0,1894.0,984.0,2955.0,580.0,918.0,970.0,1066.0,1007.0,7954.0,3941.0,12475.0,585.0,896.0,1023.0,1110.0,1127.0,8501.0,4358.0,13444.0,6489.0,11156.0,11660.0,11033.0,10400.0,93155.0,42583.0,142227.0,6023.0,10537.0,11018.0,10576.0,10292.0,88869.0,41295.0,136187.0,791.0,1467.0,1540.0,1573.0,1726.0,12524.0,6666.0,19981.0,749.0,1416.0,1468.0,1425.0,1590.0,11863.0,6084.0,18696.0,8702.0,18035.0,18968.0,18759.0,18746.0,150682.0,74195.0,233579.0,6938.0,16750.0,18101.0,17453.0,17670.0,141230.0,70286.0,218454.0,24.0,61.0,74.0,78.0,87.0,630.0,333.0,987.0,20.0,69.0,75.0,52.0,91.0,591.0,349.0,960.0,643.0,1521.0,1419.0,1187.0,1046.0,10952.0,4371.0,15966.0,532.0,1401.0,1362.0,1163.0,1020.0,10605.0,4368.0,15505.0,241.563575620412,285.539188724412,224.023224923274,258.986842564294
2015_CONNECTICUT,CONNECTICUT,2015,505366.0,11099837.0,444073.0,4353546.0,6302218.0,10542667.0,6006275.0,3233901.0,362941.0,530491.0,18385.0,36641.0,39077.0,40320.0,40321.0,315851.0,167056.0,501292.0,57.0,111.0,103.0,95.0,119.0,822.0,481.0,1360.0,1025.0,2023.0,2017.0,1964.0,1813.0,16391.0,7349.0,24765.0,5048.0,9744.0,9506.0,8607.0,7341.0,75235.0,34101.0,114384.0,2894.0,4512.0,5011.0,5193.0,4987.0,39626.0,21931.0,64451.0,8683.0,18808.0,21240.0,23506.0,25275.0,174272.0,99585.0,282540.0,33.0,31.0,30.0,27.0,29.0,313.0,150.0,496.0,645.0,1412.0,1170.0,928.0,757.0,9192.0,3459.0,13296.0,28.0,58.0,47.0,51.0,60.0,394.0,238.0,660.0,29.0,53.0,56.0,44.0,59.0,428.0,243.0,700.0,597.0,1029.0,1008.0,970.0,876.0,8182.0,3613.0,12392.0,428.0,994.0,1009.0,994.0,937.0,8209.0,3736.0,12373.0,2731.0,5070.0,4865.0,4396.0,3671.0,38512.0,17495.0,58738.0,2317.0,4674.0,4641.0,4211.0,3670.0,36723.0,16606.0,55646.0,1503.0,2307.0,2592.0,2648.0,2552.0,20393.0,11562.0,33458.0,1391.0,2205.0,2419.0,2545.0,2435.0,19233.0,10369.0,30993.0,4829.0,9807.0,10898.0,12167.0,13016.0,89793.0,51298.0,145920.0,3854.0,9001.0,10342.0,11339.0,12259.0,84479.0,48287.0,136620.0,19.0,19.0,20.0,10.0,15.0,161.0,57.0,237.0,14.0,12.0,10.0,17.0,14.0,152.0,93.0,259.0,342.0,715.0,607.0,473.0,393.0,4630.0,1747.0,6719.0,303.0,697.0,563.0,455.0,364.0,4562.0,1712.0,6577.0,240.159468855002,283.956677264342,228.947543364196,268.073225333677
2015_DELAWARE,DELAWARE,2015,121845.0,2017075.0,137544.0,1142333.0,737198.0,1975093.0,1072395.0,583951.0,122741.0,103129.0,1553.0,10040.0,10533.0,10090.0,8782.0,83409.0,39845.0,124807.0,1.0,24.0,39.0,48.0,42.0,344.0,149.0,494.0,57.0,400.0,398.0,378.0,332.0,3094.0,1430.0,4581.0,290.0,1796.0,1839.0,1517.0,1046.0,14109.0,5342.0,19741.0,369.0,2948.0,3102.0,3190.0,2688.0,25363.0,12643.0,38375.0,789.0,4408.0,4725.0,4707.0,4533.0,37470.0,19417.0,57676.0,2.0,9.0,15.0,12.0,9.0,106.0,44.0,152.0,45.0,455.0,415.0,238.0,132.0,2923.0,820.0,3788.0,1.0,12.0,18.0,25.0,25.0,169.0,81.0,251.0,0.0,12.0,21.0,23.0,17.0,175.0,68.0,243.0,37.0,198.0,207.0,180.0,174.0,1509.0,773.0,2319.0,20.0,202.0,191.0,198.0,158.0,1585.0,657.0,2262.0,203.0,913.0,889.0,816.0,527.0,7178.0,2703.0,10084.0,87.0,883.0,950.0,701.0,519.0,6931.0,2639.0,9657.0,249.0,1538.0,1563.0,1650.0,1319.0,12871.0,6391.0,19511.0,120.0,1410.0,1539.0,1540.0,1369.0,12492.0,6252.0,18864.0,550.0,2320.0,2422.0,2424.0,2269.0,19214.0,10067.0,29831.0,239.0,2088.0,2303.0,2283.0,2264.0,18256.0,9350.0,27845.0,2.0,4.0,6.0,4.0,5.0,45.0,22.0,69.0,0.0,5.0,9.0,8.0,4.0,61.0,22.0,83.0,32.0,237.0,193.0,120.0,57.0,1474.0,385.0,1891.0,13.0,218.0,222.0,118.0,75.0,1449.0,435.0,1897.0,238.67801881991002,279.810243773994,223.69869684708095,273.048030410963
2015_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2015,46155.0,1382282.0,146366.0,0.0,1235916.0,1360942.0,557345.0,379854.0,41841.0,381902.0,12316.0,7319.0,5701.0,4430.0,3867.0,44996.0,18884.0,76196.0,20.0,21.0,3.0,11.0,3.0,65.0,23.0,108.0,174.0,109.0,85.0,63.0,56.0,655.0,270.0,1099.0,1633.0,1091.0,957.0,670.0,469.0,6991.0,2794.0,11418.0,8474.0,4886.0,3937.0,3249.0,3076.0,31508.0,14588.0,54570.0,1701.0,1016.0,596.0,373.0,210.0,4878.0,996.0,7575.0,15.0,8.0,4.0,6.0,2.0,53.0,17.0,85.0,299.0,188.0,119.0,58.0,51.0,846.0,196.0,1341.0,12.0,8.0,1.0,5.0,1.0,33.0,11.0,56.0,8.0,13.0,2.0,6.0,2.0,32.0,12.0,52.0,81.0,54.0,44.0,31.0,22.0,345.0,120.0,546.0,93.0,55.0,41.0,32.0,34.0,310.0,150.0,553.0,863.0,531.0,518.0,332.0,228.0,3558.0,1492.0,5913.0,770.0,560.0,439.0,338.0,241.0,3433.0,1302.0,5505.0,4268.0,2449.0,1975.0,1640.0,1476.0,16003.0,7314.0,27585.0,4206.0,2437.0,1962.0,1609.0,1600.0,15505.0,7274.0,26985.0,880.0,523.0,309.0,204.0,115.0,2497.0,522.0,3899.0,821.0,493.0,287.0,169.0,95.0,2381.0,474.0,3676.0,10.0,4.0,3.0,2.0,1.0,26.0,11.0,47.0,5.0,4.0,1.0,4.0,1.0,27.0,6.0,38.0,149.0,88.0,52.0,25.0,28.0,402.0,92.0,643.0,150.0,100.0,67.0,33.0,23.0,444.0,104.0,698.0,231.307525116183,263.059776256545,212.305347670353,262.613290731544
2015_FLORIDA,FLORIDA,2015,2743641.0,26971491.0,3118041.0,10661586.0,13191864.0,27277049.0,14931173.0,8186082.0,1816178.0,1681665.0,60122.0,199514.0,215435.0,206785.0,192877.0,1692825.0,839773.0,2592720.0,140.0,619.0,548.0,762.0,756.0,4882.0,3391.0,8413.0,1083.0,5020.0,5688.0,5578.0,5434.0,44991.0,22693.0,68767.0,19533.0,63169.0,70247.0,64804.0,57151.0,544115.0,254075.0,817723.0,18383.0,45422.0,47875.0,45646.0,44139.0,375867.0,189002.0,583252.0,18958.0,77020.0,83266.0,83175.0,79926.0,660740.0,345178.0,1024876.0,71.0,373.0,410.0,247.0,212.0,2791.0,1012.0,3874.0,1954.0,7891.0,7401.0,6573.0,5259.0,59439.0,24422.0,85815.0,75.0,316.0,281.0,393.0,387.0,2530.0,1780.0,4385.0,65.0,303.0,267.0,369.0,369.0,2352.0,1611.0,4028.0,671.0,2608.0,2902.0,2734.0,2745.0,22789.0,11374.0,34834.0,412.0,2412.0,2786.0,2844.0,2689.0,22202.0,11319.0,33933.0,11201.0,32417.0,36204.0,33311.0,28586.0,280017.0,129105.0,420323.0,8332.0,30752.0,34043.0,31493.0,28565.0,264098.0,124970.0,397400.0,10136.0,23625.0,24558.0,23340.0,22172.0,192614.0,95610.0,298360.0,8247.0,21797.0,23317.0,22306.0,21967.0,183253.0,93392.0,284892.0,11243.0,39956.0,42697.0,43158.0,40286.0,340888.0,175557.0,527688.0,7715.0,37064.0,40569.0,40017.0,39640.0,319852.0,169621.0,497188.0,42.0,198.0,211.0,116.0,92.0,1433.0,473.0,1948.0,29.0,175.0,199.0,131.0,120.0,1358.0,539.0,1926.0,1124.0,4083.0,3758.0,3284.0,2492.0,30187.0,11966.0,43277.0,830.0,3808.0,3643.0,3289.0,2767.0,29252.0,12456.0,42538.0,242.66432092861402,275.32381795874903,227.188968975009,247.65344494672402
2015_GEORGIA,GEORGIA,2015,1717805.0,18584666.0,1831221.0,8310872.0,8442573.0,18501103.0,10081483.0,5324072.0,996277.0,1879063.0,46685.0,128788.0,134343.0,131509.0,109345.0,1067899.0,513865.0,1628449.0,80.0,266.0,247.0,263.0,221.0,2080.0,1027.0,3187.0,1045.0,4889.0,5113.0,4952.0,4522.0,41072.0,19447.0,61564.0,6920.0,20972.0,21146.0,18601.0,11750.0,163879.0,64311.0,235110.0,17436.0,46607.0,49133.0,48451.0,40218.0,391556.0,193159.0,602151.0,19364.0,50663.0,53834.0,54857.0,49512.0,430609.0,220498.0,670471.0,48.0,149.0,146.0,153.0,137.0,1188.0,582.0,1818.0,1792.0,5242.0,4724.0,4232.0,2985.0,37515.0,14841.0,54148.0,39.0,147.0,134.0,137.0,92.0,1121.0,520.0,1680.0,41.0,119.0,113.0,126.0,129.0,959.0,507.0,1507.0,611.0,2485.0,2598.0,2483.0,2264.0,20976.0,9784.0,31371.0,434.0,2404.0,2515.0,2469.0,2258.0,20096.0,9663.0,30193.0,3707.0,10895.0,10745.0,9490.0,5789.0,83780.0,33107.0,120594.0,3213.0,10077.0,10401.0,9111.0,5961.0,80099.0,31204.0,114516.0,9274.0,24031.0,25198.0,24617.0,19158.0,199563.0,96443.0,305280.0,8162.0,22576.0,23935.0,23834.0,21060.0,191993.0,96716.0,296871.0,10791.0,26372.0,27719.0,28442.0,24596.0,222478.0,112433.0,345702.0,8573.0,24291.0,26115.0,26415.0,24916.0,208131.0,108065.0,324769.0,28.0,72.0,77.0,85.0,66.0,634.0,273.0,935.0,20.0,77.0,69.0,68.0,71.0,554.0,309.0,883.0,986.0,2663.0,2369.0,2102.0,1407.0,18886.0,7359.0,27231.0,806.0,2579.0,2355.0,2130.0,1578.0,18629.0,7482.0,26917.0,236.452519256357,278.711796774375,222.013497271819,277.191363427262
2015_HAWAII,HAWAII,2015,182384.0,2703683.0,259390.0,2381547.0,62746.0,2521004.0,1377713.0,835930.0,145560.0,161801.0,1586.0,14860.0,15196.0,13129.0,10741.0,114924.0,50219.0,166729.0,1.0,24.0,30.0,47.0,47.0,290.0,260.0,551.0,369.0,3206.0,4027.0,4508.0,4453.0,32565.0,18764.0,51698.0,304.0,2854.0,2424.0,1093.0,614.0,15077.0,3493.0,18874.0,39.0,248.0,291.0,281.0,215.0,2220.0,1005.0,3264.0,273.0,1943.0,1906.0,1611.0,1333.0,15060.0,6059.0,21392.0,321.0,3678.0,4133.0,4515.0,3248.0,34690.0,16540.0,51551.0,279.0,2907.0,2385.0,1074.0,831.0,15022.0,4098.0,19399.0,1.0,13.0,17.0,23.0,29.0,146.0,142.0,289.0,0.0,11.0,13.0,24.0,18.0,144.0,118.0,262.0,253.0,1679.0,2100.0,2370.0,2278.0,17048.0,9765.0,27066.0,116.0,1527.0,1927.0,2138.0,2175.0,15517.0,8999.0,24632.0,209.0,1548.0,1205.0,543.0,330.0,7629.0,1787.0,9625.0,95.0,1306.0,1219.0,550.0,284.0,7448.0,1706.0,9249.0,26.0,120.0,140.0,141.0,113.0,1071.0,515.0,1612.0,13.0,128.0,151.0,140.0,102.0,1149.0,490.0,1652.0,197.0,1026.0,998.0,863.0,691.0,7939.0,3111.0,11247.0,76.0,917.0,908.0,748.0,642.0,7121.0,2948.0,10145.0,232.0,1855.0,2210.0,2330.0,1651.0,18103.0,8576.0,26911.0,89.0,1823.0,1923.0,2185.0,1597.0,16587.0,7964.0,24640.0,196.0,1532.0,1207.0,578.0,393.0,7872.0,2064.0,10132.0,83.0,1375.0,1178.0,496.0,438.0,7150.0,2034.0,9267.0,237.895806837329,279.340145034503,215.124313046421,263.383001406664
